ID,split_text,starttime,endtime,employ,gender,age,birthyr,region,division,inputstate,race,educ,marstat,sexuality,child18,faminc_new,social_nets_mem__1,social_nets_mem__2,social_nets_mem__3,social_nets_mem__4,social_nets_mem__5,social_nets_mem__6,social_nets_mem__7,social_nets_mem__8,social_nets_mem__10,social_nets_mem__12,social_nets_mem__97,social_nets_mem__98,social_nets_mem__99,inputzipdma_recode,hholdsize,e14_presvote12,presvote16post,ideo5,votereg,faminc,pid7text,job,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,age_cross,family_income_r,faminc_new_r,race_w8,race_xbreak,educ_w8,age_gender,w_age_gender,w_demogs,w_age_gen_1,w_age_gen_2,w_age_gen_3,w_age_gen_4,w_age_gen_5,w_age_gen_6,w_age_gen_7,w_age_gen_8,duration,weight_political
924,in the year since Donald Trump became President?,2017-12-07 16:21:33,2017-12-07 16:30:06,6,1,55,1962,2,3,26,1,2,1,1,2,7,1,1,0,0,0,0,0,1,0,0,0,0,0,505,3,1,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,4,3,2,4,5,1,5,3,3,3,3,3,2,4,5,2,5,3,3,3,3,3, ,2,1,1,1,3,5,25, , ,1, , , , , ,8.55,.570452919074248
473,in the year since Donald Trump became President?,2017-12-07 16:14:28,2017-12-07 16:30:09,1,2,57,1960,3,7,22,2,5,5,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,622,1,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,2,2,4,3,2,2,2,1,2,1,2,2,2,2,3,2,2,2,3,2,2,4,3,3, ,1,2,2,3,6,10,79, , , , , , ,7, ,15.6833333333333,.499066472366052
29,in the last year?,2017-12-07 15:54:45,2017-12-07 16:30:24,4,1,49,1968,2,4,31,2,2,5,1,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,757,1,4,7,3,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,1,2,2,3,4,2,1,1,1,1,2,1,1,1,3,3,2,2,2,2,3,2,2,2,3,3,2, ,1,2,2,1,2,4,29, , ,5, , , , , ,35.6333333333333,3.32779743007277
354,in the last year?,2017-12-07 16:19:28,2017-12-07 16:30:24,1,2,35,1982,4,8,8,1,5,1,1,2,7,1,1,1,1,0,1,1,1,0,0,0,0,0,751,2,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,2,4,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2, ,2,1,1,3,5,8,63, , , , , ,3, , ,10.9333333333333,.633522196991993
549,in the last year?,2017-12-07 15:56:35,2017-12-07 16:29:58,1,2,63,1954,4,8,4,3,6,1,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,789,2,4,7,2,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,6,2,2,2,2,2,1,2,3,2,2,4,3,2,2,2,2,2,2,2,2,3,3, ,2,3,3,4,6,10,84, , , , , , ,12, ,33.3833333333333,1.6681234471782
39,in the year since Donald Trump became President?,2017-12-07 16:08:29,2017-12-07 16:30:43,1,1,56,1961,1,2,42,1,3,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,577,4,4,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,3,3,1,4,3,3,3,3,4,2,2,4,3,4,3,3,3,3,3,2,3,3,3,4,3,3, ,2,1,1,2,3,5,26, , ,2, , , , , ,22.2333333333333,.577406310707025
581,in the last year?,2017-12-07 16:18:28,2017-12-07 16:31:02,1,2,37,1980,3,5,37,1,5,1,1,1,9,1,1,1,0,0,1,0,1,0,0,0,0,0,517,3,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,4,4,4,4,3,2,3,4,3,4,4,4,4,4,3,3,3,4,3,4,4,2, ,3,1,1,3,5,8,63, , , , , ,3, , ,12.55,.707048891043419
627,in the year since Donald Trump became President?,2017-12-07 16:22:42,2017-12-07 16:30:56,1,1,55,1962,1,2,34,1,2,5,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,501,1,2,2,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,3,3,2,4,2,2,1,2,2,2,3,2,5,5,5,5,5,5,5,5,5,5,3, ,1,1,1,1,3,5,25, , ,1, , , , , ,8.23333333333333,.861283331048086
536,since the end of the Obama Administration?,2017-12-07 16:21:45,2017-12-07 16:31:17,7,2,46,1971,2,3,55,1,2,6,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,676,2,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,3,3,3,2,2,1,1,2,2,2,2,2,3,2,3,2,2,2,3,2,3,3,2, ,1,1,1,1,5,9,73, , , , , , ,1, ,9.51666666666667,.607154145532793
115,in the last year?,2017-12-07 16:23:55,2017-12-07 16:31:22,4,1,38,1979,4,9,6,6,3,5,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,803,1,4,7,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,2,5,3,4,3,3,5,3,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2, ,4,1,4,2,2,3,14, ,2, , , , , , ,7.45,1.1064535199745
65,since the end of the Obama Administration?,2017-12-07 16:24:25,2017-12-07 16:31:21,1,1,51,1966,2,3,55,1,2,1,1,2,8,1,1,1,1,0,0,0,0,0,0,0,0,0,669,2,1,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,3,3,2,2,1,1,3,3,2,4,3,3,2,2,3,2,4,3,2,4,2, ,2,1,1,1,2,4,25, , ,1, , , , , ,6.93333333333333,.771717649274495
768,in the last year?,2017-12-07 16:22:04,2017-12-07 16:31:15,1,2,39,1978,3,7,48,1,5,1,1,2,12,1,1,1,0,0,1,0,1,0,0,0,0,0,623,2,1,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,3,1,4,2,2,4,3,2,1,2,3,3,4,2,3,4,4,2,2,3,3,3,3,3,2, ,3,1,1,3,5,8,63, , , , , ,3, , ,9.18333333333333,.468298978145915
141,since the end of the Obama Administration?,2017-12-07 16:20:22,2017-12-07 16:31:22,7,1,54,1963,2,3,17,1,5,3,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,717,2,3,2,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,4,3,4,4,4,2,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2, ,1,1,1,3,2,4,27, , ,3, , , , , ,11,.529254387176503
607,in the year since Donald Trump became President?,2017-12-07 16:28:17,2017-12-07 16:31:35,1,1,34,1983,2,3,17,3,6,1,1,2,97,1,0,1,0,0,0,0,0,0,0,0,0,0,602,2,1,1,4,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,4,2,4,6,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,1, ,4,3,3,4,1,2,24, ,12, , , , , , ,3.3,.726627529732093
371,since the end of the Obama Administration?,2017-12-07 16:24:07,2017-12-07 16:31:41,1,1,61,1956,4,9,53,1,4,1,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,881,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,1,1,3,2,4,2,4,3,1,2,3,2,4,2,3,2,3,3,2,2,3,2,3,2,3, ,4,1,1,2,3,5,26, , ,2, , , , , ,7.55,.810869759333808
463,in the year since Donald Trump became President?,2017-12-07 16:25:01,2017-12-07 16:31:41,5,2,80,1937,1,2,42,1,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,574,1,2,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,4,3,3,3,2,3,5,2,5,2,5,2,2,5,3,5,5,2,5,5,5,5,5,3, ,1,1,1,1,6,10,85, , , , , , , ,1,6.65,1.38023056361049
460,since the end of the Obama Administration?,2017-12-07 16:18:08,2017-12-07 16:31:48,4,1,59,1958,2,3,26,1,2,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,563,2,1,1,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,4,4,2,1,2,1,2,3,2,2,4,4,2,2,2,1,2,3,3,2,4,3, ,1,1,1,1,3,5,25, , ,1, , , , , ,13.6666666666667,.771717649274495
619,in the last year?,2017-12-07 15:50:32,2017-12-07 16:31:42,4,1,52,1965,1,2,34,1,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,501,1,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,2,4,2,5,4,5,5,5,5,1,1,5,5,1,1,5,5,1,4,1,1,1,1,1,1,2, ,1,1,1,1,2,4,25, , ,1, , , , , ,41.1666666666667,.771717649274495
582,in the year since Donald Trump became President?,2017-12-07 16:27:19,2017-12-07 16:31:49,4,2,21,1996,2,4,29,1,2,5,4,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,609,3,4,7,3,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,4,4,6,3,2,3,3,3,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1, ,1,1,1,1,4,6,49, , , , ,1, , , ,4.5,1.85126610163336
886,in the last year?,2017-12-07 16:03:29,2017-12-07 16:32:16,1,1,40,1977,4,9,2,1,2,1,1,2,10,1,1,0,1,0,0,1,0,0,0,0,0,0,743,2,2,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,1,1,1,3,4,2,3,2,2,1,1,1,2,2,2,4,3,2,2,2,1,1,3,2,3,3,2, ,3,1,1,1,2,3,13, ,1, , , , , , ,28.7833333333333,1.08346780063114
83,in the last year?,2017-12-07 15:18:40,2017-12-07 16:32:20,5,2,62,1955,4,9,6,1,5,1,1,2,97,1,0,0,1,0,0,0,0,0,0,0,0,0,803,3,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,4,2,5,4,3,3,3,2,1,3,2,3,4,2,3,3,3,3,2,3,3,3,3,3,3, ,4,1,1,3,6,10,75, , , , , , ,3, ,73.6666666666667,.749560765203892
331,in the last year?,2017-12-07 16:09:16,2017-12-07 16:32:17,5,1,64,1953,2,3,26,1,3,1,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,513,3,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,2,3,3,4,3,1,3,3,3,4,2,3,3,3,3,3,3,3,3,4,3,3, ,4,1,1,2,3,5,26, , ,2, , , , , ,23.0166666666667,.810869759333808
348,in the last year?,2017-12-07 16:10:21,2017-12-07 16:32:50,3,1,57,1960,4,8,49,1,5,1,1,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,770,6,2,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,3,2,4,3,3,3,1,3,2,2,3,2,4,2,2,2,2,2,2,2,3,2,3, ,2,1,1,3,3,5,27, , ,3, , , , , ,22.4666666666667,.95272226331245
806,since the end of the Obama Administration?,2017-12-07 16:24:27,2017-12-07 16:32:51,7,2,56,1961,3,5,12,1,4,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,539,5,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,4,4,1,1,1,1,1,3,4,2,4,3,2,2,2,2,2,3,3,2,4,3, ,2,1,1,2,6,10,74, , , , , , ,2, ,8.38333333333333,.571615539415581
786,in the last year?,2017-12-07 16:12:56,2017-12-07 16:33:14,5,2,70,1947,3,5,12,1,2,1,1,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,548,2,4,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,4,1,1,2,1,2,1,1,2,4,3,2,2,3,3,3,2,3,3,4,3, ,1,1,1,1,6,10,85, , , , , , , ,1,20.3,.982838277646669
981,in the last year?,2017-12-07 16:29:19,2017-12-07 16:33:44,1,2,30,1987,2,3,39,1,2,5,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,510,5,1,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,4,3,2,2,3,5,1,3,2,3,3,4,3,3,4,2,2,5,3,2,3,2,4,3,1,3,1, ,2,1,1,1,4,7,61, , , , , ,1, , ,4.41666666666667,.423353289154377
52,in the year since Donald Trump became President?,2017-12-07 16:20:46,2017-12-07 16:33:50,1,1,60,1957,2,4,27,1,5,1,1,2,11,1,1,1,0,0,0,0,0,0,0,0,0,0,613,2,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,2,1,2,1,1,1,3,2,2,4,3,2,2,1,1,1,2,2,2,3,3, ,3,1,1,3,3,5,27, , ,3, , , , , ,13.0666666666667,.853647759048423
972,in the year since Donald Trump became President?,2017-12-07 16:17:22,2017-12-07 16:34:12,1,2,24,1993,2,4,29,2,4,5,1,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,609,2,1,6,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,4,3,4,4,3,3,5,5,2,5,3,4,3,4,3,3,3,3,3,3,3,5,5,5,1, ,1,2,2,2,4,6,54, , , , ,6, , , ,16.8166666666667,.409554071362192
492,since the end of the Obama Administration?,2017-12-07 16:27:04,2017-12-07 16:34:15,1,1,43,1974,2,3,26,1,6,1,1,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,505,4,1,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,1,1,1,1,2,2,2,3,3,2,2,3,3,2,3,1,2,2,2,3,1,1,2,3,3,1,2, ,3,1,1,4,2,3,16, ,4, , , , , , ,7.16666666666667,.586774753597751
520,in the last year?,2017-12-07 16:09:39,2017-12-07 16:34:36,7,2,41,1976,1,2,36,1,2,3,1,1,3,1,1,0,0,1,1,0,1,1,0,0,0,0,549,5,1,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,4,4,4,3,3,5,5,2,2,2,2,2,4,5,3,2,2,2,3,2,2,2,5,5,2, ,1,1,1,1,5,8,61, , , , , ,1, , ,24.95,.423353289154377
737,since the end of the Obama Administration?,2017-12-07 15:35:27,2017-12-07 16:34:55,3,2,26,1991,1,2,36,3,5,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,514,2,4,7,6,3, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,4,2,1,4,2,4,2,3,1,1,1,2,5,5,5,4,3,4,2,2,2,3,3,5,5,1, ,1,3,3,3,4,7,59, , , , ,11, , , ,59.4666666666667,1.87452364537422
510,in the year since Donald Trump became President?,2017-12-07 16:20:11,2017-12-07 16:34:39,1,1,63,1954,3,5,51,5,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,544,2,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,3,4,4,2,4,1,1,4,3,3,4,2,4,4,3,1,1,4,2,3,4,2,3, ,1,1,4,2,3,5,26, , ,2, , , , , ,14.4666666666667,.810869759333808
53,in the last year?,2017-12-07 16:23:06,2017-12-07 16:34:58,2,2,63,1954,4,9,6,1,5,1,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,803,2,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,3,4,1,1,1,1,2,3,1,1,4,4,2,2,2,3,2,4,3,2,4,3, ,3,1,1,3,6,10,75, , , , , , ,3, ,11.85,.671613220480688
170,in the year since Donald Trump became President?,2017-12-07 15:58:12,2017-12-07 16:34:51,2,2,62,1955,1,1,9,1,2,1,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,533,3,1,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,4,4,6,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3, ,4,1,1,1,6,10,73, , , , , , ,1, ,36.65,.44880774072334
1063,in the year since Donald Trump became President?,2017-12-07 15:33:18,2017-12-07 16:35:06,1,2,35,1982,3,5,12,1,5,1,4,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,592,5,1,1,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,4,2,2,2,2,1,1,2,2,3,3,3,3,2,3,2,2,3,3,3,3,2, ,1,1,1,3,5,8,63, , , , , ,3, , ,61.8,.633522196991993
1046,in the last year?,2017-12-07 16:23:47,2017-12-07 16:35:09,4,2,59,1958,1,2,34,1,2,4,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,501,4,4,7,6,3, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,2,3,4,5,2,2,2,2,2,5,5,5,5,2,2,3,2,3,2,3,2,2,2,3, ,1,1,1,1,6,10,73, , , , , , ,1, ,11.3666666666667,1.6474267469079
566,in the year since Donald Trump became President?,2017-12-07 16:28:44,2017-12-07 16:35:10,4,2,63,1954,1,2,36,1,5,5,1,2,97,1,1,1,0,0,0,0,1,0,0,0,0,0,635,3,3,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,1,1,1,4,2,3,4,4,4,1,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3, ,4,1,1,3,6,10,75, , , , , , ,3, ,6.43333333333333,.416394513612237
1100,since the end of the Obama Administration?,2017-12-07 16:18:04,2017-12-07 16:35:09,1,1,45,1972,2,3,26,1,3,1,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,563,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,5,1,2,1,2,2,3,2,2,4,5,2,3,2,3,2,3,3,3,3,2, ,2,1,1,2,2,4,26, , ,2, , , , , ,17.0666666666667,.726546633358594
540,in the last year?,2017-12-07 16:21:51,2017-12-07 16:35:29,1,1,47,1970,2,3,17,1,2,5,1,2,9,1,1,0,1,1,0,0,0,0,0,0,0,0,602,3,4,7,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,4,1,2,3,2,3,4,4,3,4,4,2,3,3,3,3,4,4,1,4,2, ,3,1,1,1,2,4,25, , ,1, , , , , ,13.6333333333333,1.26385360542215
349,in the last year?,2017-12-07 16:23:51,2017-12-07 16:35:33,5,2,60,1957,2,4,27,1,2,6,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,613,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,3,3,1,4,4,4,4,3,4,1,3,4,4,4,4,4,4,3,4,2,3,4,4,4,4,3, ,2,1,1,1,6,10,73, , , , , , ,1, ,11.7,.677620559042231
900,in the last year?,2017-12-07 16:23:24,2017-12-07 16:35:42,1,1,31,1986,2,3,18,1,5,5,1,2,6,1,1,0,1,1,0,0,0,0,0,0,0,0,582,1,1,3,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,3,3,3,3,2,4,2,3,1,1,1,2,2,3,3,3,3,3,2,2,2,2,2,3,3,1, ,2,1,1,3,1,2,15, ,3, , , , , , ,12.3,.384435719183763
25,since the end of the Obama Administration?,2017-12-07 16:18:49,2017-12-07 16:35:32,5,2,56,1961,2,3,26,1,5,1,1,2,97,1,1,1,0,0,0,0,1,0,0,0,0,0,505,2,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,1,1,4,3,4,3,3,4,1,4,4,3,4,3,3,3,3,4,3,4,3,3,4,3,3, ,4,1,1,3,6,10,75, , , , , , ,3, ,16.7166666666667,.749560765203892
162,in the year since Donald Trump became President?,2017-12-07 16:15:41,2017-12-07 16:35:36,2,2,64,1953,1,2,42,1,3,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,504,1,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,1,4,2,4,3,2,2,2,2,2,2,3,3,2,4,2,2,3,2,2,2,3,3,3,3,3, ,1,1,1,2,6,10,74, , , , , , ,2, ,19.9166666666667,.571615539415581
459,in the year since Donald Trump became President?,2017-12-07 16:22:54,2017-12-07 16:36:13,6,2,50,1967,2,3,39,1,5,3,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,510,3,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,3,3,2,4,4,4,1,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2, ,2,1,1,3,5,9,75, , , , , , ,3, ,13.3166666666667,.671613220480688
725,since the end of the Obama Administration?,2017-12-07 16:32:24,2017-12-07 16:36:35,4,2,50,1967,3,5,13,3,1,5,6,2,97,0,0,0,0,0,0,0,0,0,0,0,1,0,524,4,4,7,6,3, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,4,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2, ,4,3,3,1,5,9,81, , , , , , ,9, ,4.18333333333333,1.36195630119949
58,since the end of the Obama Administration?,2017-12-07 15:45:44,2017-12-07 16:36:42,2,2,55,1962,2,3,55,1,5,5,1,2,97,1,1,1,1,0,1,1,0,0,0,1,0,0,617,2,2,1,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,3,2,2,5,4,3,4,4,3,2,3,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3, ,4,1,1,3,6,10,75, , , , , , ,3, ,50.95,1.01401755056363
780,since the end of the Obama Administration?,2017-12-07 16:29:45,2017-12-07 16:37:21,7,2,35,1982,4,9,6,1,5,1,1,1,14,1,0,1,0,0,0,0,1,1,0,0,0,0,807,5,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,2,4,1,1,1,2,1,3,4,3,4,4,2,2,2,3,2,3,3,4,4,2, ,3,1,1,3,5,8,63, , , , , ,3, , ,7.6,.633522196991993
229,since the end of the Obama Administration?,2017-12-07 15:30:18,2017-12-07 16:37:21,5,2,74,1943,1,1,44,1,3,1,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,521,2,2,7,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,5,4,3,4,4,4,2,4,3,3,4,1,4,4,4,4,2,4,3,4,4,1,3, ,2,1,1,2,6,10,86, , , , , , , ,2,67.05,1.97942195820588
605,in the year since Donald Trump became President?,2017-12-07 16:29:00,2017-12-07 16:37:37,1,1,38,1979,4,9,6,3,3,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,866,3,4,7,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,3,1,4,4,3,3,3,2,3,2,2,2,3,3,3,3,4,4,4,3,3,4,4,3,2, ,1,3,3,2,2,3,22, ,10, , , , , , ,8.61666666666667,1.24417929794308
947,in the last year?,2017-12-07 16:27:43,2017-12-07 16:37:44,1,2,24,1993,4,8,49,1,5,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,770,2,4,7,4,2, ,Would you call yourself a strong Republican or a not very strong Republican?, ,4,4,4,2,4,2,3,5,3,5,1,2,3,2,2,2,3,5,3,5,2,2,3,3,3,3,1, ,1,1,1,3,4,6,51, , , , ,3, , , ,10.0166666666667,2.04780745982333
96,in the last year?,2017-12-07 16:16:58,2017-12-07 16:37:44,1,1,62,1955,4,9,6,1,5,1,1,2,12,1,1,1,0,0,0,0,1,0,0,0,0,0,807,4,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,2,3,4,1,5,2,2,1,1,1,2,2,2,4,5,2,2,2,2,1,3,3,3,4,3, ,3,1,1,3,3,5,27, , ,3, , , , , ,20.7666666666667,.853647759048423
522,in the last year?,2017-12-07 16:28:55,2017-12-07 16:38:04,4,1,60,1957,1,2,36,2,5,4,3,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,501,1,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,4,5,4,4,4,4,4,1,4,4,3,3,4,4,4,5,4,5,3,4,5,3,3,3, ,2,2,2,3,3,5,31, , ,7, , , , , ,9.15,.634333814105931
864,in the year since Donald Trump became President?,2017-12-07 16:28:13,2017-12-07 16:38:07,1,2,55,1962,1,2,36,2,4,4,1,2,7,1,1,1,1,0,1,0,1,0,0,0,0,0,538,5,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,3,1,1,1,1,2,2,1,1,4,4,2,2,3,2,2,3,3,2,4,3, ,2,2,2,2,6,10,78, , , , , , ,6, ,9.88333333333333,.75254907194806
44,in the last year?,2017-12-07 16:27:39,2017-12-07 16:38:04,1,1,55,1962,1,2,36,7,6,5,6,2,97,0,1,0,0,0,0,0,0,0,0,0,0,0,501,3,2,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,1,1,4,2,3,3,3,3,1,3,3,4,4,2,2,3,3,4,2,3,3,3,4,3,3, ,4,1,4,4,3,5,28, , ,4, , , , , ,10.4166666666667,.95272226331245
1089,since the end of the Obama Administration?,2017-12-07 16:29:23,2017-12-07 16:38:12,4,2,25,1992,3,5,45,2,2,5,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,567,4,4,7,2,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,2,3,3,4,2,3,3,3,1,3,3,5,4,4,3,2,2,3,2,3,3,3,3,3,1, ,1,2,2,1,4,7,53, , , , ,5, , , ,8.81666666666667,1.74828310246936
684,since the end of the Obama Administration?,2017-12-07 16:18:54,2017-12-07 16:38:23,6,1,45,1972,3,6,47,1,4,5,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,639,1,2,2,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,3,4,3,3,4,1,3,4,4,4,3,4,3,3,4,2,3,4,3,4,3,2, ,1,1,1,2,2,4,26, , ,2, , , , , ,19.4833333333333,.810869759333808
1127,since the end of the Obama Administration?,2017-12-07 16:21:12,2017-12-07 16:38:38,2,2,31,1986,4,8,56,3,3,1,1,1,4,1,0,0,1,0,1,0,0,1,0,0,0,0, ,3,1,2,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,2,3,4,3,2,4,3,2,3,4,4,4,4,3,2,3,3,2,3,3,3,3,3,1, ,1,3,3,2,4,7,70, , , , , ,10, , ,17.4333333333333,.448185494264031
683,in the year since Donald Trump became President?,2017-12-07 16:32:28,2017-12-07 16:38:54,1,2,27,1990,3,7,48,1,6,5,4,2,9,1,1,1,0,0,1,0,1,1,0,0,0,0,709,2,4,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,4,3,5,4,4,2,2,1,1,1,4,3,3,4,3,2,2,1,2,1,3,2,3,3,1, ,3,1,1,4,4,7,52, , , , ,4, , , ,6.41666666666667,.811406775770858
265,in the last year?,2017-12-07 16:29:06,2017-12-07 16:39:13,7,2,53,1964,3,7,40,1,3,3,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,650,2,1,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,3,3,2,2,2,1,1,3,3,2,4,3,2,2,2,3,2,4,3,3,4,2, ,2,1,1,2,5,9,74, , , , , , ,2, ,10.1166666666667,.571615539415581
